Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
2,FivePoints,San Joaquin Valley,4/14/2025,104,5.10, ,0.00, ,239, ,1.0, ,30.8, ,8.5, ,20.6, ,69, ,22, ,41, ,6.8, ,1.8, ,152.3, ,17.6, 
2,FivePoints,San Joaquin Valley,4/15/2025,105,4.47, ,0.00, ,154, ,1.2, ,28.5, ,14.2, ,21.1, ,68, ,37, ,48, ,9.8, ,2.7, ,232.7, ,18.1, 
2,FivePoints,San Joaquin Valley,4/16/2025,106,4.68, ,0.00, ,241, ,1.1, ,23.2, ,9.1, ,16.9, ,77, ,42, ,56, ,8.1, ,2.7, ,235.2, ,18.1, 
2,FivePoints,San Joaquin Valley,4/17/2025,107,3.22, ,0.00, ,160, ,1.1, ,21.2, ,12.1, ,16.0, ,75, ,51, ,62, ,8.7, ,2.9, ,254.7, ,18.2, 
2,FivePoints,San Joaquin Valley,4/18/2025,108,4.54, ,0.00, ,220, ,1.1, ,22.8, ,10.3, ,15.9, ,79, ,36, ,59, ,7.8, ,3.2, ,277.6, ,18.1, 
2,FivePoints,San Joaquin Valley,4/19/2025,109,5.00, ,0.00, ,243, ,1.0, ,27.1, ,7.8, ,17.9, ,76, ,30, ,46, ,6.3, ,2.0, ,176.2, ,17.9, 
2,FivePoints,San Joaquin Valley,4/20/2025,110,5.24, ,0.00, ,249, ,0.9, ,28.1, ,8.6, ,18.6, ,77, ,24, ,44, ,6.1, ,2.2, ,190.4, ,18.3, 
2,FivePoints,San Joaquin Valley,4/21/2025,111,5.68, ,0.00, ,254, ,0.9, ,29.3, ,10.0, ,20.0, ,62, ,25, ,39, ,5.5, ,2.1, ,181.8, ,18.5, 
2,FivePoints,San Joaquin Valley,4/22/2025,112,5.41, ,0.00, ,239, ,0.9, ,29.4, ,10.1, ,20.4, ,59, ,25, ,38, ,5.7, ,2.0, ,172.2, ,18.8, 
2,FivePoints,San Joaquin Valley,4/23/2025,113,5.93, ,0.00, ,254, ,0.8, ,26.0, ,8.6, ,17.4, ,61, ,25, ,38, ,3.0, ,2.9, ,252.6, ,18.8, 
2,FivePoints,San Joaquin Valley,4/24/2025,114,4.21, ,0.00, ,218, ,0.9, ,22.7, ,5.9, ,15.1, ,79, ,34, ,55, ,6.1, ,2.6, ,227.8, ,18.6, 
2,FivePoints,San Joaquin Valley,4/25/2025,115,3.26, ,0.00, ,169, ,0.9, ,19.3, ,9.6, ,13.7, ,74, ,41, ,59, ,5.8, ,2.8, ,243.4, ,19.4, 
2,FivePoints,San Joaquin Valley,4/26/2025,116,1.91, ,7.20, ,140, ,1.1, ,15.9,Y,9.3, ,11.4, ,90, ,57, ,78, ,7.7, ,2.2, ,187.7, ,19.3, 
2,FivePoints,San Joaquin Valley,4/27/2025,117,2.14, ,0.00, ,137, ,1.1, ,18.4, ,9.0, ,13.3, ,95, ,52, ,71, ,8.2, ,1.9, ,162.6, ,18.5, 
2,FivePoints,San Joaquin Valley,4/28/2025,118,4.27, ,0.00, ,231, ,1.1, ,22.2, ,7.1, ,14.8, ,90, ,46, ,66, ,8.6, ,2.8, ,239.1, ,18.9, 
2,FivePoints,San Joaquin Valley,4/29/2025,119,4.78, ,0.00, ,247, ,1.2, ,27.9, ,8.2, ,18.7, ,91, ,36, ,56, ,9.9, ,1.6, ,140.8, ,19.8, 
2,FivePoints,San Joaquin Valley,4/30/2025,120,4.93, ,0.00, ,226, ,1.2, ,29.3, ,10.9, ,20.7, ,83, ,32, ,51, ,10.2, ,2.0, ,174.7, ,20.5, 
2,FivePoints,San Joaquin Valley,5/1/2025,121,5.53, ,0.00, ,245, ,1.3, ,30.6, ,12.8, ,21.5, ,75, ,32, ,49, ,10.4, ,2.4, ,205.2, ,22.4,Y
2,FivePoints,San Joaquin Valley,5/2/2025,122,6.51, ,0.00, ,254, ,1.1, ,30.1, ,12.9, ,21.4, ,69, ,24, ,43, ,8.4, ,3.7, ,318.1, ,24.1,R
2,FivePoints,San Joaquin Valley,5/3/2025,123,3.75, ,0.00, ,171, ,1.1, ,24.0, ,11.8, ,17.7, ,63, ,45, ,55, ,8.5, ,2.9, ,253.2, ,23.8,R
2,FivePoints,San Joaquin Valley,5/4/2025,124,4.98, ,0.00, ,246, ,1.1, ,24.0, ,8.4, ,16.4, ,74, ,41, ,57, ,7.8, ,2.5, ,217.6, ,22.9,Y
2,FivePoints,San Joaquin Valley,5/5/2025,125,6.41, ,0.00, ,271, ,1.1, ,27.3, ,9.5, ,19.1, ,80, ,35, ,48, ,7.7, ,3.4, ,292.2, ,22.8,Y
2,FivePoints,San Joaquin Valley,5/6/2025,126,7.32, ,0.00, ,288, ,0.9, ,30.0, ,9.7, ,20.4, ,70, ,17, ,37, ,5.2, ,3.3, ,284.3, ,22.8,Y
2,FivePoints,San Joaquin Valley,5/7/2025,127,5.97, ,0.00, ,287, ,1.1, ,29.2, ,9.3, ,19.9, ,69, ,31, ,47, ,8.2, ,2.2, ,187.8, ,22.9,Y
2,FivePoints,San Joaquin Valley,5/8/2025,128,6.54, ,0.00, ,246, ,1.2, ,32.1, ,19.0,Y,26.4, ,67, ,26, ,35, ,9.6, ,2.7, ,236.5, ,23.5,Y
2,FivePoints,San Joaquin Valley,5/9/2025,129,7.47, ,0.00, ,324, ,1.2, ,34.1, ,13.4, ,24.8, ,67, ,25, ,40, ,10.1, ,2.7, ,234.0, ,24.9,R
2,FivePoints,San Joaquin Valley,5/10/2025,130,8.07, ,0.00, ,323, ,1.2, ,34.9, ,15.1, ,26.0, ,64, ,22, ,35, ,9.3, ,2.9, ,253.2, ,25.1,R
2,FivePoints,San Joaquin Valley,5/11/2025,131,8.04, ,0.00, ,327, ,0.9, ,30.4, ,13.4, ,22.2, ,51, ,25, ,35, ,5.9, ,4.0, ,346.0, ,24.9,R
2,FivePoints,San Joaquin Valley,5/12/2025,132,5.83, ,0.00, ,292, ,0.9, ,23.9, ,9.9, ,16.3, ,73, ,36, ,50, ,5.7, ,4.0, ,343.6, ,24.1,Y
2,FivePoints,San Joaquin Valley,5/13/2025,133,5.50, ,0.00, ,291, ,0.9, ,22.1, ,6.5, ,14.9, ,83, ,37, ,54, ,5.7, ,3.0, ,255.4, ,23.0, 
2,FivePoints,San Joaquin Valley,5/14/2025,134,6.42, ,0.00, ,322, ,0.9, ,25.8, ,7.6, ,17.3, ,77, ,30, ,48, ,6.2, ,2.6, ,220.4, ,22.1, 
2,FivePoints,San Joaquin Valley,5/15/2025,135,6.73, ,0.00, ,322, ,1.0, ,28.8, ,9.5, ,20.2, ,72, ,28, ,43, ,7.1, ,2.5, ,215.5, ,22.1, 
2,FivePoints,San Joaquin Valley,5/16/2025,136,6.48, ,0.00, ,306, ,1.1, ,29.8, ,12.0, ,21.3, ,68, ,27, ,42, ,8.0, ,2.0, ,170.3, ,23.3, 
2,FivePoints,San Joaquin Valley,5/17/2025,137,6.92, ,0.00, ,273, ,1.0, ,26.0, ,12.6, ,19.0, ,72, ,34, ,48, ,7.6, ,4.0, ,348.5, ,23.4, 
2,FivePoints,San Joaquin Valley,5/18/2025,138,7.13, ,0.00, ,283, ,0.9, ,27.9, ,8.4, ,18.7, ,77, ,21, ,41, ,5.3, ,3.7, ,319.8, ,22.7, 
2,FivePoints,San Joaquin Valley,5/19/2025,139,7.88, ,0.00, ,292, ,1.1, ,30.8, ,10.9, ,21.8, ,60, ,28, ,41, ,8.0, ,4.1, ,353.4, ,22.6, 
2,FivePoints,San Joaquin Valley,5/20/2025,140,7.72, ,0.00, ,284, ,1.0, ,30.9, ,13.2, ,22.2, ,60, ,23, ,37, ,7.0, ,3.9, ,337.9, ,22.9, 
2,FivePoints,San Joaquin Valley,5/21/2025,141,7.22, ,0.00, ,293, ,0.9, ,32.5, ,10.1, ,22.2, ,58, ,20, ,33, ,5.3, ,2.6, ,223.9, ,23.4, 
2,FivePoints,San Joaquin Valley,5/22/2025,142,7.88, ,0.00, ,277, ,1.0, ,31.5, ,11.3, ,22.9, ,55, ,23, ,35, ,6.8, ,4.2, ,359.1, ,24.1,Y
2,FivePoints,San Joaquin Valley,5/23/2025,143,6.22, ,0.00, ,278, ,0.9, ,27.9, ,10.1, ,19.8, ,59, ,28, ,39, ,5.6, ,2.9, ,249.8, ,24.4,Y
2,FivePoints,San Joaquin Valley,5/24/2025,144,6.18, ,0.00, ,301, ,1.0, ,29.4, ,9.2, ,20.3, ,73, ,29, ,44, ,7.6, ,2.0, ,172.0, ,24.4,Y
2,FivePoints,San Joaquin Valley,5/25/2025,145,6.93, ,0.00, ,299, ,1.1, ,30.1, ,11.9, ,21.1, ,67, ,30, ,44, ,8.4, ,3.2, ,280.7, ,24.4,Y
2,FivePoints,San Joaquin Valley,5/26/2025,146,6.62, ,0.00, ,299, ,1.1, ,27.3, ,12.1, ,19.7, ,73, ,31, ,47, ,8.0, ,3.7, ,315.8, ,24.3, 
2,FivePoints,San Joaquin Valley,5/27/2025,147,6.30, ,0.00, ,311, ,1.1, ,31.1, ,9.6, ,21.2, ,76, ,28, ,44, ,8.4, ,1.8, ,151.6, ,24.4, 
2,FivePoints,San Joaquin Valley,5/28/2025,148,7.96, ,0.00, ,306, ,1.2, ,32.0, ,14.2, ,23.5, ,61, ,30, ,41, ,9.5, ,3.8, ,329.7, ,25.3,Y
2,FivePoints,San Joaquin Valley,5/29/2025,149,7.17, ,0.10, ,311, ,1.1, ,31.2, ,11.2, ,21.9, ,60, ,29, ,42, ,8.2, ,2.9, ,246.5, ,25.7,Y
2,FivePoints,San Joaquin Valley,5/30/2025,150,7.00, ,0.00, ,303, ,1.5, ,35.3, ,13.6, ,26.0, ,72, ,30, ,44, ,12.9, ,2.0, ,174.2, ,26.2,Y
2,FivePoints,San Joaquin Valley,5/31/2025,151,7.31, ,0.00, ,294, ,1.6, ,38.5, ,18.5, ,28.8, ,67, ,25, ,40, ,14.0, ,2.1, ,179.7, ,27.0,Y
2,FivePoints,San Joaquin Valley,6/1/2025,152,7.79, ,0.00, ,316, ,1.2, ,36.2, ,16.7, ,26.7, ,65, ,20, ,34, ,9.6, ,2.3, ,199.3, ,27.2,Y
2,FivePoints,San Joaquin Valley,6/2/2025,153,6.95, ,0.00, ,314, ,1.1, ,32.4, ,12.5, ,22.7, ,63, ,23, ,41, ,8.8, ,2.3, ,197.3, ,26.9,Y
2,FivePoints,San Joaquin Valley,6/3/2025,154,6.66, ,0.00, ,315, ,1.3, ,31.9, ,13.9, ,23.2, ,71, ,27, ,45, ,10.5, ,2.1, ,181.9, ,26.8,Y
2,FivePoints,San Joaquin Valley,6/4/2025,155,7.15, ,0.00, ,320, ,1.3, ,33.5, ,14.5, ,24.9, ,68, ,26, ,43, ,11.4, ,2.2, ,189.3, ,27.4,Y
5,Shafter,San Joaquin Valley,12/4/2024,339,,N,0.00, ,130, ,1.0, ,19.4, ,2.5, ,9.2, ,100, ,54, ,86, ,6.9, ,0.9, ,81.3, ,13.3, 
5,Shafter,San Joaquin Valley,12/5/2024,340,,N,0.00, ,123, ,1.0, ,18.7, ,4.1, ,9.9, ,99, ,57, ,86, ,7.6, ,1.1, ,95.0, ,13.2, 
5,Shafter,San Joaquin Valley,12/6/2024,341,,N,0.10, ,130, ,1.0, ,19.4, ,3.0, ,9.3, ,100, ,55, ,86, ,7.2, ,1.3, ,110.4, ,13.1, 
5,Shafter,San Joaquin Valley,12/7/2024,342,,N,0.20, ,106, ,1.0, ,16.7, ,2.9, ,8.2, ,100, ,67, ,94, ,7.3, ,1.3, ,113.8, ,13.0, 
5,Shafter,San Joaquin Valley,12/8/2024,343,,N,0.10, ,65, ,1.1, ,13.5, ,4.4, ,8.3, ,100, ,83, ,98, ,7.9, ,1.2, ,106.4, ,12.9, 
5,Shafter,San Joaquin Valley,12/9/2024,344,,N,0.30, ,39, ,0.9, ,8.5, ,1.7, ,5.8, ,100, ,100, ,100, ,6.0, ,1.3, ,115.3, ,12.4, 
5,Shafter,San Joaquin Valley,12/10/2024,345,,N,0.10, ,134, ,1.0, ,15.9, ,2.6, ,8.7, ,100, ,58, ,86, ,6.4, ,1.4, ,121.4, ,12.7, 
5,Shafter,San Joaquin Valley,12/11/2024,346,,N,0.10, ,105, ,0.8, ,14.2, ,0.2, ,5.6, ,100, ,60, ,90, ,4.0, ,1.3, ,115.1, ,12.1, 
5,Shafter,San Joaquin Valley,12/12/2024,347,,N,2.90, ,83, ,0.9, ,14.7, ,0.5, ,6.7, ,98, ,67, ,89, ,5.1, ,1.7, ,143.7, ,11.4, 
5,Shafter,San Joaquin Valley,12/13/2024,348,,N,0.00, ,115, ,0.9, ,16.4, ,1.5, ,8.4, ,99, ,55, ,83, ,5.7, ,1.2, ,102.2, ,11.4, 
5,Shafter,San Joaquin Valley,12/14/2024,349,,N,0.00, ,123, ,0.9, ,21.9, ,4.6, ,11.7, ,91, ,31, ,68, ,5.9, ,2.7,Y,234.1,Y,11.9, 
5,Shafter,San Joaquin Valley,12/15/2024,350,,N,0.00, ,138, ,0.8, ,15.0, ,0.9, ,7.2, ,98, ,53, ,81, ,4.3, ,1.3, ,110.6, ,11.6, 
5,Shafter,San Joaquin Valley,12/16/2024,351,,N,0.00, ,95, ,0.9, ,16.2, ,2.4, ,8.3, ,97, ,55, ,81, ,5.3, ,1.2, ,102.3, ,11.3, 
5,Shafter,San Joaquin Valley,12/17/2024,352,,N,0.00, ,89, ,1.0, ,14.0, ,3.5, ,8.1, ,99, ,82, ,94, ,7.2, ,1.5, ,130.2, ,11.4, 
5,Shafter,San Joaquin Valley,12/18/2024,353,,N,0.00, ,28, ,1.1, ,11.2, ,5.2, ,9.3, ,100, ,83, ,93, ,8.2, ,1.0, ,82.8, ,11.8, 
5,Shafter,San Joaquin Valley,12/19/2024,354,,N,0.00, ,98, ,1.0, ,15.7, ,3.7, ,9.5, ,97, ,65, ,84, ,7.0, ,1.1, ,93.1, ,12.3, 
5,Shafter,San Joaquin Valley,12/20/2024,355,,N,0.10, ,98, ,0.9, ,17.2, ,0.4, ,6.9, ,100, ,60, ,93, ,5.9, ,1.1, ,95.9, ,11.8, 
5,Shafter,San Joaquin Valley,12/21/2024,356,,N,0.10, ,125, ,1.0, ,21.1, ,1.1, ,9.4, ,100, ,41, ,81, ,6.3, ,1.3, ,113.3, ,11.9, 
5,Shafter,San Joaquin Valley,12/22/2024,357,,N,0.00, ,74, ,1.1, ,17.6, ,5.6, ,11.2, ,96, ,63, ,84, ,8.6, ,1.5, ,125.7, ,12.3, 
5,Shafter,San Joaquin Valley,12/23/2024,358,,N,0.00, ,118, ,1.2, ,20.8, ,6.9, ,12.7, ,97, ,53, ,79, ,9.1, ,1.3, ,108.9, ,12.7, 
5,Shafter,San Joaquin Valley,12/24/2024,359,,N,17.90, ,45, ,1.1, ,14.4, ,4.2, ,9.4, ,100, ,88, ,96, ,8.8, ,1.8, ,155.5, ,12.7, 
5,Shafter,San Joaquin Valley,12/25/2024,360,,N,0.10, ,71, ,1.0, ,11.2, ,3.9, ,7.5, ,100, ,78, ,94, ,6.6, ,1.4, ,116.8, ,12.0, 
5,Shafter,San Joaquin Valley,12/26/2024,361,,N,0.80, ,127, ,1.0, ,14.7, ,4.2, ,9.0, ,100, ,63, ,88, ,7.1, ,1.5, ,126.4, ,11.7, 
5,Shafter,San Joaquin Valley,12/27/2024,362,,N,0.10, ,120, ,1.3,Y,19.9, ,9.1, ,13.1, ,98, ,66, ,86,Y,10.8,Y,1.5, ,132.5, ,12.7, 
5,Shafter,San Joaquin Valley,12/28/2024,363,,N,0.00, ,104, ,1.3, ,19.0, ,6.7, ,12.2, ,100, ,63, ,89, ,10.5, ,1.1, ,91.9, ,13.3, 
5,Shafter,San Joaquin Valley,12/29/2024,364,,N,0.10, ,111, ,1.2, ,19.6, ,4.8, ,12.0, ,100, ,61, ,87, ,9.9, ,1.7, ,145.2, ,13.0, 
5,Shafter,San Joaquin Valley,12/30/2024,365,,N,0.00, ,94, ,1.2, ,14.7, ,7.6, ,11.4, ,98, ,67, ,86, ,9.1, ,2.3, ,196.9, ,13.4, 
5,Shafter,San Joaquin Valley,12/31/2024,366,,N,0.00, ,75, ,0.9, ,13.7, ,4.9, ,8.7, ,98, ,62, ,84, ,6.2, ,1.3, ,112.0, ,13.3, 
5,Shafter,San Joaquin Valley,1/1/2025,001,,N,0.00, ,130, ,0.9, ,15.4, ,1.6, ,7.7, ,99, ,61, ,86, ,5.6, ,1.4, ,123.3, ,12.4, 
5,Shafter,San Joaquin Valley,1/2/2025,002,,N,0.00, ,134, ,0.9, ,17.1, ,1.9, ,8.0, ,99, ,58, ,86, ,5.8, ,1.1, ,91.4, ,11.9, 
5,Shafter,San Joaquin Valley,1/3/2025,003,,N,0.00, ,98, ,1.1, ,20.0, ,4.2, ,11.0, ,98, ,51, ,83, ,8.2, ,1.8, ,154.1, ,11.9, 
5,Shafter,San Joaquin Valley,1/4/2025,004,,N,0.00, ,117, ,0.9, ,14.2, ,3.5, ,8.8, ,100, ,59, ,83, ,6.2, ,1.7, ,149.6, ,12.3, 
5,Shafter,San Joaquin Valley,1/5/2025,005,,N,0.00, ,135, ,0.9, ,15.1, ,1.1, ,7.3, ,99, ,60, ,84, ,4.8, ,1.0, ,88.4, ,11.7, 
5,Shafter,San Joaquin Valley,1/6/2025,006,,N,0.00, ,140, ,0.9, ,16.0, ,0.6, ,7.6, ,99, ,58, ,85, ,5.2, ,1.0, ,87.1, ,11.4, 
5,Shafter,San Joaquin Valley,1/7/2025,007,,N,0.00, ,67, ,1.0, ,13.7, ,5.0, ,9.0, ,97, ,70, ,88, ,7.1, ,1.5, ,128.2, ,11.7, 
5,Shafter,San Joaquin Valley,1/8/2025,008,,N,0.00, ,99, ,0.9, ,15.1, ,2.0, ,7.1, ,99, ,57, ,85, ,4.7, ,1.6, ,139.3, ,11.2, 
5,Shafter,San Joaquin Valley,1/9/2025,009,,N,0.00, ,148, ,0.8, ,16.6, ,-1.3, ,6.6, ,98, ,48, ,79, ,3.2, ,1.2, ,100.7, ,10.7, 
5,Shafter,San Joaquin Valley,1/10/2025,010,,N,0.00, ,153,R,0.7, ,23.4,Y,-0.6, ,8.9, ,97, ,17, ,57, ,1.0, ,1.2, ,104.6, ,10.6, 
5,Shafter,San Joaquin Valley,1/11/2025,011,,N,0.00, ,148, ,0.7, ,16.2, ,-0.8, ,6.8, ,94, ,41, ,72, ,2.0, ,1.5, ,130.5, ,10.5, 
5,Shafter,San Joaquin Valley,1/12/2025,012,,N,0.00, ,154,R,0.7, ,14.8, ,0.1, ,6.1, ,94, ,45, ,71, ,1.3, ,1.4, ,119.1, ,10.2, 
5,Shafter,San Joaquin Valley,1/13/2025,013,,N,0.00, ,156,R,0.6, ,15.8, ,-1.7, ,6.0, ,92, ,32, ,63, ,-0.4, ,2.1, ,180.1, ,9.7, 
5,Shafter,San Joaquin Valley,1/14/2025,014,,N,0.00, ,156,R,0.6, ,16.5, ,-2.6, ,5.7, ,90, ,31, ,61, ,-1.1, ,1.3, ,112.8, ,9.4, 
5,Shafter,San Joaquin Valley,1/15/2025,015,,N,0.00, ,156,R,0.6, ,18.7, ,-2.7, ,6.8, ,92, ,29, ,60, ,-0.3, ,1.3, ,110.8, ,9.4, 
5,Shafter,San Joaquin Valley,1/16/2025,016,,N,0.00, ,158,R,0.6, ,18.9, ,-2.2, ,7.1, ,88, ,25, ,57, ,-0.8, ,1.4, ,119.4, ,9.4, 
5,Shafter,San Joaquin Valley,1/17/2025,017,,N,0.00, ,154, ,0.6, ,19.1, ,-0.5, ,7.6, ,87, ,28, ,57, ,-0.2, ,1.3, ,113.5, ,9.5, 
5,Shafter,San Joaquin Valley,1/18/2025,018,,N,0.00, ,152, ,0.7, ,15.9, ,-1.5, ,5.7, ,92, ,47, ,74, ,1.5, ,1.3, ,113.3, ,9.4, 
5,Shafter,San Joaquin Valley,1/19/2025,019,,N,0.00, ,155, ,0.7, ,16.4, ,-1.7, ,6.2, ,96, ,43, ,72, ,1.6, ,1.2, ,106.6, ,9.3, 
5,Shafter,San Joaquin Valley,1/20/2025,020,,N,0.00, ,153, ,0.7, ,14.4, ,-1.5, ,5.6, ,95, ,53, ,79, ,2.2, ,1.5, ,128.6, ,9.3, 
5,Shafter,San Joaquin Valley,1/21/2025,021,,N,0.00, ,163,R,0.6, ,17.0, ,-2.9, ,5.8, ,96, ,34, ,68, ,0.4, ,1.3, ,114.6, ,9.1, 
5,Shafter,San Joaquin Valley,1/22/2025,022,,N,0.00, ,161, ,0.6, ,17.2, ,-3.0, ,5.6, ,93, ,37, ,67, ,0.0, ,1.2, ,104.2, ,9.0, 
5,Shafter,San Joaquin Valley,1/23/2025,023,,N,0.00, ,164,R,0.7, ,20.1, ,-2.3, ,7.3, ,93, ,33, ,65, ,1.2, ,1.2, ,106.2, ,9.1, 
5,Shafter,San Joaquin Valley,1/24/2025,024,,N,0.00, ,168,R,0.5, ,22.7, ,-1.7, ,8.8, ,90, ,17, ,48, ,-1.6, ,1.2, ,100.1, ,9.3, 
5,Shafter,San Joaquin Valley,1/25/2025,025,,N,0.00, ,88, ,0.7, ,16.9, ,2.5, ,8.8, ,82, ,38, ,64, ,2.4, ,2.0, ,174.5, ,9.6, 
5,Shafter,San Joaquin Valley,1/26/2025,026,,N,13.10, ,70, ,0.9, ,10.3, ,2.7, ,6.9, ,98, ,80, ,92, ,5.7, ,2.1, ,183.5, ,9.8, 
5,Shafter,San Joaquin Valley,1/27/2025,027,,N,1.00, ,152, ,0.9, ,13.5, ,2.9, ,7.6, ,100, ,55, ,85, ,5.2, ,1.3, ,111.7, ,10.1, 
5,Shafter,San Joaquin Valley,1/28/2025,028,,N,0.10, ,170, ,0.7, ,15.6, ,-0.4, ,6.6, ,99, ,44, ,76, ,2.6, ,1.1, ,97.2, ,9.8, 
5,Shafter,San Joaquin Valley,1/29/2025,029,,N,0.00, ,176,R,0.7, ,16.4, ,-1.1, ,7.0, ,97, ,44, ,74, ,2.6, ,1.2, ,106.1, ,9.6, 
5,Shafter,San Joaquin Valley,1/30/2025,030,,N,0.00, ,173,R,0.8, ,16.2, ,-1.0, ,6.6, ,98, ,50, ,79, ,3.2, ,1.1, ,97.2, ,9.5, 
5,Shafter,San Joaquin Valley,1/31/2025,031,,N,0.00, ,148, ,0.8, ,16.9, ,0.6, ,8.2, ,98, ,48, ,77, ,4.4, ,1.2, ,99.7, ,9.6, 
5,Shafter,San Joaquin Valley,2/1/2025,032,,N,0.00, ,148, ,1.1, ,22.7, ,6.1, ,14.1, ,95, ,39, ,68, ,8.4, ,1.2, ,104.3, ,11.0, 
5,Shafter,San Joaquin Valley,2/2/2025,033,,N,0.00, ,178,R,1.2, ,23.1, ,6.9, ,13.6, ,97, ,48, ,75, ,9.4, ,1.5, ,130.5, ,11.8, 
5,Shafter,San Joaquin Valley,2/3/2025,034,,N,0.00, ,163, ,1.1, ,22.8, ,5.4, ,13.1, ,97, ,42, ,72, ,8.2, ,2.4, ,208.1, ,11.9, 
5,Shafter,San Joaquin Valley,2/4/2025,035,,N,0.00, ,146, ,1.0, ,20.2, ,4.4, ,13.6, ,96, ,44, ,63, ,6.8, ,2.2, ,189.4, ,12.0, 
5,Shafter,San Joaquin Valley,2/5/2025,036,,N,1.80, ,112, ,1.0, ,19.7, ,4.9, ,10.6, ,98, ,54, ,76, ,6.5, ,2.3, ,196.5, ,12.7, 
5,Shafter,San Joaquin Valley,2/6/2025,037,,N,0.00, ,87, ,1.1, ,19.3, ,2.2, ,11.8, ,99, ,56, ,80, ,8.5, ,1.8, ,159.0, ,11.8, 
5,Shafter,San Joaquin Valley,2/7/2025,038,,N,0.00, ,129, ,1.1, ,17.5, ,6.0, ,12.6, ,94, ,51, ,72, ,7.7, ,3.1, ,264.5, ,12.4, 
5,Shafter,San Joaquin Valley,2/8/2025,039,,N,0.00, ,148, ,0.8, ,14.8, ,1.5, ,7.4, ,99, ,56, ,82, ,4.6, ,1.5, ,127.4, ,11.8, 
5,Shafter,San Joaquin Valley,2/9/2025,040,,N,0.00, ,180, ,0.8, ,14.3, ,2.1, ,8.4, ,95, ,50, ,73, ,3.9, ,1.4, ,124.9, ,11.7, 
5,Shafter,San Joaquin Valley,2/10/2025,041,,N,0.00, ,102, ,0.7, ,13.4, ,1.5, ,6.2, ,94, ,47, ,71, ,1.3, ,1.2, ,105.1, ,11.3, 
5,Shafter,San Joaquin Valley,2/11/2025,042,,N,0.00, ,195,R,0.6, ,14.8, ,-0.7, ,7.1, ,97, ,34, ,63, ,0.4, ,1.7, ,149.6, ,10.6, 
5,Shafter,San Joaquin Valley,2/12/2025,043,,N,0.50, ,121, ,0.9, ,14.8, ,6.2, ,10.5, ,95, ,51, ,73, ,5.9, ,1.4, ,118.1, ,11.3, 
5,Shafter,San Joaquin Valley,2/13/2025,044,,N,6.20, ,39, ,1.2, ,18.7, ,10.2, ,13.6, ,96, ,60, ,79, ,10.1, ,2.8, ,238.1, ,12.0, 
5,Shafter,San Joaquin Valley,2/14/2025,045,,N,1.80, ,150, ,1.1, ,16.4, ,4.6, ,11.4, ,97, ,66, ,82, ,8.6, ,2.4, ,209.6, ,12.4, 
5,Shafter,San Joaquin Valley,2/15/2025,046,,N,0.00, ,190, ,0.9, ,16.1, ,1.4, ,8.6, ,100, ,57, ,82, ,5.7, ,1.4, ,118.5, ,11.9, 
5,Shafter,San Joaquin Valley,2/16/2025,047,,N,0.00, ,192, ,1.0, ,19.6, ,2.2, ,10.1, ,100, ,50, ,79, ,6.7, ,1.0, ,82.9, ,11.9, 
5,Shafter,San Joaquin Valley,2/17/2025,048,,N,0.00, ,190, ,1.0, ,17.7, ,3.0, ,10.3, ,99, ,51, ,78, ,6.6, ,1.4, ,118.5, ,12.1, 
5,Shafter,San Joaquin Valley,2/18/2025,049,,N,0.00, ,204, ,0.9, ,18.3, ,2.3, ,9.8, ,99, ,51, ,77, ,5.9, ,1.1, ,97.6, ,12.1, 
5,Shafter,San Joaquin Valley,2/19/2025,050,,N,0.00, ,200, ,1.0, ,22.9, ,4.6, ,12.5, ,97, ,38, ,68, ,6.7, ,1.5, ,132.2, ,12.4, 
5,Shafter,San Joaquin Valley,2/20/2025,051,,N,0.00, ,147, ,1.1, ,17.5, ,4.9, ,11.2, ,96, ,56, ,79, ,7.8, ,1.4, ,119.7, ,13.0, 
5,Shafter,San Joaquin Valley,2/21/2025,052,,N,0.00, ,198, ,1.0, ,20.9, ,1.6, ,10.5, ,99, ,44, ,76, ,6.5, ,1.3, ,112.7, ,12.6, 
5,Shafter,San Joaquin Valley,2/22/2025,053,,N,0.00, ,206, ,1.0, ,23.4, ,4.3, ,12.4, ,96, ,38, ,70, ,7.0, ,1.2, ,102.8, ,12.8, 
5,Shafter,San Joaquin Valley,2/23/2025,054,,N,0.00, ,216,R,1.0, ,25.2, ,4.3, ,14.1, ,96, ,29, ,61, ,6.6, ,1.5, ,127.4, ,13.2, 
5,Shafter,San Joaquin Valley,2/24/2025,055,,N,0.00, ,214, ,1.0, ,26.4,Y,6.1, ,15.1, ,93, ,31, ,61, ,7.7, ,1.7, ,147.6, ,13.8, 
5,Shafter,San Joaquin Valley,2/25/2025,056,,N,0.00, ,198, ,1.1, ,20.4, ,5.9, ,12.4, ,98, ,53, ,78, ,8.6, ,1.4, ,119.1, ,14.2, 
